date,scientific_name,common_name,zone,site,plot,pit,spp,sex,rcap,toe_num,sv_length,total_length,weight,tail,pc
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,11,utst,f,n,18,43,115,2,b,0
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,11,utst,m,n,19,46,123,3,w,0
11/15/96,uta stansburiana,side-blotched lizard,m,well,b,15,utst,f,n,20,39,87,1,b,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,2,utst,f,n,30,49,133,4,w,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,2,utst,m,n,31,38,103,2,w,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,2,utst,f,n,32,35,94,1,w,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,3,utst,f,n,29,46,126,4,w,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,6,utst,m,n,28,47,128,4,w,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,7,utst,m,n,27,45,115,3,b,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,26,47,114,4,b,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,13,utst,f,n,25,38,91,1,b,0
11/15/96,uta stansburiana,side-blotched lizard,t,east,b,15,utst,m,n,24,53,150,6,w,0
3/14/97,uta stansburiana,side-blotched lizard,c,cali,a,7,utst,m,n,1,49,131,4,w,0
3/14/97,uta stansburiana,side-blotched lizard,c,cali,a,10,utst,m,n,2,47,131,3,b,1
3/14/97,uta stansburiana,side-blotched lizard,c,cali,a,10,utst,m,n,3,53,150,5,w,0
3/14/97,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,n,5,49,124,4,b,0
3/14/97,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,m,n,4,48,128,4,b,0
3/14/97,uta stansburiana,side-blotched lizard,g,basn,b,3,utst,m,n,6,49,131,4,w,0
3/14/97,uta stansburiana,side-blotched lizard,g,basn,b,5,utst,m,n,7,50,117,5,b,0
3/14/97,uta stansburiana,side-blotched lizard,g,ibpe,c,2,utst,m,n,9,40,118,3,b,0
3/14/97,uta stansburiana,side-blotched lizard,m,rabb,a,10,utst,f,n,8,38,94,2,b,0
3/14/97,uta stansburiana,side-blotched lizard,t,east,b,16,utst,m,n,10,51,91,5,b,0
3/14/97,uta stansburiana,side-blotched lizard,t,east,b,16,utst,m,n,11,46,119,3,b,0
3/14/97,uta stansburiana,side-blotched lizard,t,west,a,16,utst,f,n,12,50,125,5,b,0
6/9/97,cnemidophorus tigrisatus,western whiptail,c,sand,b,13,cnti,f,n,1,98,327,28,w,1
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,m,n,10,60,189,5,w,0
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,m,n,11,50,124,4,b,1
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,3,cnin,f,n,9,52,176,4,w,0
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,4,cnin,f,n,6,53,73,4,w,0
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,12,cnin,f,n,7,52,109,4,b,0
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,14,cnin,j,n,8,46,125,3,w,0
6/9/97,cnemidophorus inornatus,little striped,g,basn,b,16,cnin,f,n,12,53,179,5,w,0
6/9/97,uta stansburiana,side-blotched lizard,m,nort,c,4,utst,f,n,3,46,121,5,w,0
6/9/97,uta stansburiana,side-blotched lizard,t,east,b,3,utst,f,n,1,43,113,3,w,0
6/9/97,cnemidophorus inornatus,little striped,t,east,b,5,cnin,m,n,4,52,170,5,w,0
6/9/97,uta stansburiana,side-blotched lizard,t,east,b,6,utst,m,n,2,48,130,6,w,1
6/9/97,cnemidophorus inornatus,little striped,t,east,b,15,cnin,m,n,5,56,190,6,b,0
6/9/97,cnemidophorus inornatus,little striped,t,west,a,7,cnin,m,n,1,55,190,5,w,0
6/9/97,cnemidophorus inornatus,little striped,t,west,a,10,cnin,f,n,2,49,90,3,b,0
6/9/97,cnemidophorus inornatus,little striped,t,west,a,15,cnin,m,n,3,53,183,4,w,1
6/12/97,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,j,n,14,45,156,2,w,0
6/12/97,uta stansburiana,side-blotched lizard,g,basn,b,11,utst,f,n,6,46,125,4,w,1
6/12/97,uta stansburiana,side-blotched lizard,m,nort,c,12,utst,m,n,4,49,138,4,w,1
6/12/97,uta stansburiana,side-blotched lizard,m,rabb,a,2,utst,m,n,5,50,137,4,w,0
6/16/97,cnemidophorus inornatus,little striped,c,cali,a,14,cnin,j,n,17,49,163,2,w,1
6/16/97,cnemidophorus inornatus,little striped,g,basn,b,14,cnin,j,n,16,47,152,2,w,1
6/16/97,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,7,46,124,4,w,0
6/16/97,cnemidophorus inornatus,little striped,t,east,b,16,cnin,j,n,15,48,159,3,w,0
8/19/97,uta stansburiana,side-blotched lizard,c,grav,d,12,utst,m,n,14,31,92,1,w,0
8/19/97,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,f,n,13,32,84,1,w,0
8/19/97,uta stansburiana,side-blotched lizard,g,basn,b,2,utst,f,n,11,28,74,1,w,0
8/19/97,uta stansburiana,side-blotched lizard,g,basn,b,8,utst,m,n,15,35,100,2,w,1
8/19/97,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,m,n,8,31,82,1,w,0
8/19/97,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,m,n,9,36,93,1,w,0
8/19/97,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,j,n,10,25,63,1,w,0
8/19/97,uta stansburiana,side-blotched lizard,t,east,b,1,utst,f,n,3,33,81,1,w,0
8/19/97,uta stansburiana,side-blotched lizard,t,east,b,3,utst,m,n,4,37,107,2,w,0
8/19/97,uta stansburiana,side-blotched lizard,t,east,b,13,utst,f,n,5,32,90,1,w,0
8/19/97,uta stansburiana,side-blotched lizard,t,east,b,14,utst,f,n,6,31,81,1,w,0
8/19/97,uta stansburiana,side-blotched lizard,t,east,b,15,utst,m,n,7,36,96,2,w,1
8/19/97,cnemidophorus inornatus,little striped,t,west,a,1,cnin,j,n,1,30,91,1,w,0
8/19/97,uta stansburiana,side-blotched lizard,t,west,a,13,utst,m,n,2,36,97,1,w,0
8/19/97,uta stansburiana,side-blotched lizard,t,west,a,16,utst,j,n,1,32,80,1,w,1
8/22/97,uta stansburiana,side-blotched lizard,c,cali,a,1,utst,m,n,23,37,104,2,w,0
8/22/97,uta stansburiana,side-blotched lizard,c,sand,b,6,utst,f,n,22,36,45,1,b,0
8/22/97,sceloporus undulatus,eastern fence,m,rabb,a,5,scun,m,n,1,27,66,1,w,0
8/22/97,uta stansburiana,side-blotched lizard,t,east,b,3,utst,m,n,19,31,72,1,b,0
8/22/97,uta stansburiana,side-blotched lizard,t,east,b,5,utst,f,n,18,25,32,1,b,0
8/22/97,uta stansburiana,side-blotched lizard,t,east,b,7,utst,m,n,20,37,95,1,b,1
8/22/97,uta stansburiana,side-blotched lizard,t,east,b,7,utst,m,n,21,27,73,1,w,0
8/22/97,uta stansburiana,side-blotched lizard,t,east,b,13,utst,m,n,17,32,85,1,w,0
8/22/97,cnemidophorus inornatus,little striped,t,west,a,2,cnin,f,n,2,53,113,4,b,0
8/22/97,uta stansburiana,side-blotched lizard,t,west,a,16,utst,m,n,16,35,97,1,w,0
8/25/97,uta stansburiana,side-blotched lizard,c,grav,d,14,utst,f,n,24,35,93,1,w,0
8/25/97,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,m,n,28,22,55,1,w,0
8/25/97,uta stansburiana,side-blotched lizard,g,ibpe,c,10,utst,m,n,27,39,105,2,w,0
8/25/97,cnemidophorus tigrisatus,western whiptail,m,nort,c,11,cnti,j,n,1,41,137,2,w,0
8/25/97,uta stansburiana,side-blotched lizard,m,well,b,8,utst,f,n,25,34,90,1,w,0
8/25/97,uta stansburiana,side-blotched lizard,m,well,b,12,utst,f,n,26,47,124,3,w,0
11/17/97,uta stansburiana,side-blotched lizard,c,grav,d,1,utst,m,n,11,47,124,4,w,1
11/17/97,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,f,n,10,46,124,4,w,0
11/17/97,uta stansburiana,side-blotched lizard,g,basn,b,16,utst,m,n,9,51,130,4,w,0
11/17/97,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,f,n,6,43,112,2,w,0
11/17/97,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,f,n,7,44,121,3,w,0
11/17/97,uta stansburiana,side-blotched lizard,m,well,b,7,utst,f,n,8,42,76,2,b,0
11/17/97,uta stansburiana,side-blotched lizard,t,east,b,2,utst,f,n,5,41,85,3,b,0
11/17/97,uta stansburiana,side-blotched lizard,t,east,b,5,utst,f,n,2,46,109,4,b,0
11/17/97,uta stansburiana,side-blotched lizard,t,east,b,7,utst,f,n,4,37,96,2,w,0
11/17/97,uta stansburiana,side-blotched lizard,t,east,b,11,utst,f,n,3,37,51,2,b,0
11/17/97,uta stansburiana,side-blotched lizard,t,west,a,12,utst,m,n,1,35,95,2,w,0
3/13/98,uta stansburiana,side-blotched lizard,c,cali,a,8,utst,f,n,1,43,116,2,b,0
3/13/98,uta stansburiana,side-blotched lizard,c,cali,a,10,utst,m,n,2,48,100,4,b,0
3/13/98,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,n,3,51,138,5,w,0
3/13/98,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,j,n,1,41,136,1,w,0
3/13/98,uta stansburiana,side-blotched lizard,m,well,b,4,utst,m,n,4,49,105,4,b,0
3/13/98,uta stansburiana,side-blotched lizard,t,east,b,6,utst,m,n,8,36,97,1,w,0
3/13/98,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,9,41,62,2,b,0
3/13/98,uta stansburiana,side-blotched lizard,t,east,b,12,utst,f,n,7,43,112,3,w,0
3/13/98,uta stansburiana,side-blotched lizard,t,east,b,13,utst,f,n,6,43,55,3,b,0
3/13/98,uta stansburiana,side-blotched lizard,t,east,b,14,utst,m,n,5,47,135,4,w,0
3/20/98,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,r,3,51,138,5,w,0
6/8/98,cnemidophorus inornatus,little striped,g,basn,b,14,cnin,f,n,1,53,178,3,w,0
6/8/98,holbrookia maculata,lesser earless,g,basn,b,14,homa,m,n,1,55,117,5,w,0
6/10/98,uta stansburiana,side-blotched lizard,m,well,b,13,utst,f,n,1,50,122,5,w,0
6/12/98,holbrookia maculata,lesser earless,g,basn,b,14,homa,f,n,2,51,104,3,w,0
6/15/98,cnemidophorus inornatus,little striped,g,ibpe,c,15,cnin,f,n,2,51,172,3,w,0
6/15/98,uta stansburiana,side-blotched lizard,t,east,b,4,utst,f,n,2,44,116,2,w,0
6/15/98,uta stansburiana,side-blotched lizard,t,east,b,10,utst,m,n,3,43,86,3,b,0
6/15/98,cnemidophorus tigrisatus,western whiptail,t,east,b,12,cnti,f,n,1,89,315,20,w,0
8/11/98,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,m,n,8,30,78,1,w,0
8/11/98,uta stansburiana,side-blotched lizard,c,sand,b,12,utst,f,n,9,29,75,1,w,0
8/11/98,uta stansburiana,side-blotched lizard,g,basn,b,8,utst,f,n,7,27,73,1,w,0
8/11/98,holbrookia maculata,lesser earless,g,basn,b,14,homa,f,n,1,54,108,5,w,0
8/11/98,cnemidophorus inornatus,little striped,g,ibpe,c,1,cnin,f,n,1,59,148,5,w,1
8/11/98,cnemidophorus inornatus,little striped,g,ibpe,c,1,cnin,f,n,2,57,184,3,w,1
8/11/98,uta stansburiana,side-blotched lizard,g,ibpe,c,5,utst,m,n,6,30,35,1,b,0
8/11/98,uta stansburiana,side-blotched lizard,g,ibpe,c,8,utst,m,n,5,29,76,1,w,0
8/11/98,uta stansburiana,side-blotched lizard,m,nort,c,3,utst,m,n,2,25,59,1,w,0
8/11/98,uta stansburiana,side-blotched lizard,m,nort,c,4,utst,f,n,1,36,71,1,w,0
8/11/98,uta stansburiana,side-blotched lizard,m,nort,c,9,utst,m,n,3,27,70,1,w,0
8/11/98,uta stansburiana,side-blotched lizard,m,well,b,4,utst,m,n,4,26,64,1,w,0
8/14/98,uta stansburiana,side-blotched lizard,c,grav,d,7,utst,m,n,15,35,94,1,w,0
8/14/98,uta stansburiana,side-blotched lizard,g,ibpe,c,2,utst,f,n,13,25,63,1,w,0
8/14/98,uta stansburiana,side-blotched lizard,g,ibpe,c,10,utst,m,n,14,28,74,1,w,0
8/14/98,cnemidophorus tigrisatus,western whiptail,m,nort,c,8,cnti,f,n,1,62,231,7,w,0
8/14/98,cnemidophorus tigrisatus,western whiptail,m,rabb,a,5,cnti,j,n,1,39,132,1,w,0
8/14/98,uta stansburiana,side-blotched lizard,t,east,b,1,utst,f,n,10,27,72,1,w,0
8/14/98,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,11,55,151,6,w,0
8/14/98,uta stansburiana,side-blotched lizard,t,east,b,11,utst,f,n,12,47,91,3,b,0
8/14/98,cnemidophorus inornatus,little striped,t,west,a,5,cnin,f,n,3,51,192,4,w,0
8/18/98,uta stansburiana,side-blotched lizard,c,grav,d,4,utst,f,n,21,36,96,1,b,0
8/18/98,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,f,n,20,27,59,1,w,0
8/18/98,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,f,n,4,55,182,3,w,0
8/18/98,cnemidophorus inornatus,little striped,g,basn,b,16,cnin,f,n,5,53,180,3,w,0
8/18/98,uta stansburiana,side-blotched lizard,m,nort,c,15,utst,m,n,18,27,72,1,w,0
8/18/98,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,f,n,19,31,84,1,w,0
8/18/98,cnemidophorus tigrisatus,western whiptail,m,well,b,6,cnti,j,n,2,40,146,1,w,0
8/18/98,uta stansburiana,side-blotched lizard,t,east,b,8,utst,f,n,17,31,84,1,w,0
8/18/98,uta stansburiana,side-blotched lizard,t,east,b,15,utst,f,n,16,44,96,2,w,0
11/16/98,uta stansburiana,side-blotched lizard,c,grav,d,13,utst,f,n,21,39,108,2,w,0
11/16/98,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,m,n,18,37,117,2,w,0
11/16/98,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,f,n,19,46,129,4,w,0
11/16/98,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,f,n,17,33,87,2,w,0
11/16/98,uta stansburiana,side-blotched lizard,g,ibpe,c,14,utst,m,n,16,47,135,4,w,0
11/16/98,uta stansburiana,side-blotched lizard,g,summ,a,13,utst,f,n,20,34,69,1,b,0
11/16/98,uta stansburiana,side-blotched lizard,m,well,b,13,utst,f,n,12,38,103,2,w,0
11/16/98,uta stansburiana,side-blotched lizard,m,well,b,13,utst,m,n,13,29,74,1,w,0
11/16/98,uta stansburiana,side-blotched lizard,m,well,b,14,utst,f,n,14,39,109,2,w,0
11/16/98,uta stansburiana,side-blotched lizard,m,well,b,15,utst,m,n,15,41,115,3,w,0
11/16/98,uta stansburiana,side-blotched lizard,t,east,b,6,utst,f,n,7,33,87,1,w,0
11/16/98,uta stansburiana,side-blotched lizard,t,east,b,6,utst,f,n,8,46,101,3,b,0
11/16/98,uta stansburiana,side-blotched lizard,t,east,b,6,utst,m,n,9,36,94,1,w,0
11/16/98,uta stansburiana,side-blotched lizard,t,east,b,9,utst,m,n,1,51,141,5,w,0
11/16/98,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,2,39,110,2,w,0
11/16/98,uta stansburiana,side-blotched lizard,t,east,b,11,utst,f,n,6,33,91,1,w,0
11/16/98,uta stansburiana,side-blotched lizard,t,east,b,12,utst,m,n,10,51,145,5,w,0
11/16/98,uta stansburiana,side-blotched lizard,t,east,b,13,utst,m,n,11,43,105,3,b,0
11/16/98,uta stansburiana,side-blotched lizard,t,east,b,14,utst,m,n,5,50,139,4,b,0
11/16/98,uta stansburiana,side-blotched lizard,t,east,b,15,utst,f,n,3,35,94,1,w,0
11/16/98,uta stansburiana,side-blotched lizard,t,east,b,15,utst,m,n,4,52,145,5,w,0
3/19/99,uta stansburiana,side-blotched lizard,c,cali,a,7,utst,f,n,5,48,115,4,w,0
3/19/99,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,m,n,3,50,142,5,w,0
3/19/99,uta stansburiana,side-blotched lizard,c,sand,b,12,utst,m,n,4,53,130,6,b,0
3/19/99,uta stansburiana,side-blotched lizard,m,well,b,1,utst,f,n,2,41,101,4,b,0
3/19/99,uta stansburiana,side-blotched lizard,m,well,b,11,utst,m,n,1,49,114,4,b,1
6/15/99,cnemidophorus tigrisatus,western whiptail,m,nort,c,8,cnti,f,n,1,86,222,18,b,0
6/15/99,uta stansburiana,side-blotched lizard,t,east,b,7,utst,f,n,2,47,116,3,w,0
6/15/99,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,1,45,52,3,b,0
6/18/99,uta stansburiana,side-blotched lizard,m,well,b,6,utst,m,n,4,48,123,3,w,0
6/22/99,cnemidophorus tessalatus,colorado checkered,t,east,b,12,cnte,f,n,2,86,293,17,w,0
6/22/99,sceloporus undulatus,eastern fence,t,west,a,3,scun,f,n,1,69,171,14,b,0
6/22/99,cnemidophorus inornatus,little striped,t,west,a,11,cnin,f,n,1,56,176,4,w,0
8/17/99,uta stansburiana,side-blotched lizard,g,basn,b,1,utst,m,n,5,34,90,1,w,0
8/17/99,uta stansburiana,side-blotched lizard,m,nort,a,12,utst,f,n,3,33,83,2,b,0
8/17/99,uta stansburiana,side-blotched lizard,m,rabb,a,9,utst,f,n,4,31,72,1,w,0
8/17/99,uta stansburiana,side-blotched lizard,t,east,b,11,utst,m,n,1,36,95,1,w,1
8/17/99,cnemidophorus inornatus,little striped,t,west,a,11,cnin,f,n,1,27,89,1,w,1
8/20/99,uta stansburiana,side-blotched lizard,c,sand,b,10,utst,m,n,9,38,102,2,w,0
8/20/99,uta stansburiana,side-blotched lizard,m,nort,c,4,utst,m,n,7,52,110,4,b,0
8/20/99,uta stansburiana,side-blotched lizard,m,nort,c,12,utst,f,n,8,34,93,1,w,0
8/20/99,uta stansburiana,side-blotched lizard,t,east,b,7,utst,m,n,6,28,62,1,w,1
8/24/99,uta stansburiana,side-blotched lizard,c,cali,a,14,utst,f,n,10,34,89,1,w,0
8/24/99,uta stansburiana,side-blotched lizard,m,nort,c,8,utst,f,n,16,29,70,1,b,1
8/24/99,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,f,n,17,36,100,2,w,0
8/24/99,uta stansburiana,side-blotched lizard,m,well,b,13,utst,m,n,18,35,90,1,w,1
8/24/99,uta stansburiana,side-blotched lizard,t,east,b,2,utst,m,n,13,36,104,2,w,0
8/24/99,uta stansburiana,side-blotched lizard,t,east,b,8,utst,m,n,14,37,105,2,w,0
8/24/99,uta stansburiana,side-blotched lizard,t,east,b,8,utst,f,n,15,35,95,2,w,1
8/24/99,cnemidophorus inornatus,little striped,t,west,a,5,cnin,f,n,2,60,193,4,w,0
8/24/99,uta stansburiana,side-blotched lizard,t,west,a,11,utst,m,n,11,42,111,3,w,0
8/24/99,uta stansburiana,side-blotched lizard,t,west,a,13,utst,m,n,12,29,72,1,w,0
11/17/99,uta stansburiana,side-blotched lizard,c,cali,a,6,utst,f,n,26,44,121,3,w,0
11/17/99,uta stansburiana,side-blotched lizard,c,grav,d,3,utst,f,n,28,46,86,4,b,0
11/17/99,uta stansburiana,side-blotched lizard,c,grav,d,5,utst,m,n,27,51,141,5,w,0
11/17/99,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,m,n,23,42,120,2,w,0
11/17/99,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,m,n,24,52,81,5,b,0
11/17/99,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,f,n,25,42,111,2,w,0
11/17/99,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,m,n,22,48,132,4,w,0
11/17/99,uta stansburiana,side-blotched lizard,c,sand,b,14,utst,f,n,21,38,102,2,w,0
11/17/99,uta stansburiana,side-blotched lizard,c,sand,b,15,utst,f,n,20,38,100,2,w,0
11/17/99,uta stansburiana,side-blotched lizard,c,sand,b,16,utst,m,n,18,52,131,6,w,0
11/17/99,uta stansburiana,side-blotched lizard,c,sand,b,16,utst,m,n,19,51,147,5,w,0
11/17/99,uta stansburiana,side-blotched lizard,g,basn,b,3,utst,f,n,17,33,86,1,w,1
11/17/99,uta stansburiana,side-blotched lizard,g,basn,b,8,utst,f,n,15,37,96,2,w,0
11/17/99,uta stansburiana,side-blotched lizard,g,basn,b,9,utst,f,n,16,37,104,2,w,0
11/17/99,phrynosoma cornutum,texas horned,g,basn,b,11,phco,j,n,2,30,41,2,w,1
11/17/99,phrynosoma cornutum,texas horned,g,basn,b,14,phco,j,n,1,29,41,2,w,1
11/17/99,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,f,n,13,44,56,2,b,1
11/17/99,uta stansburiana,side-blotched lizard,g,ibpe,c,16,utst,m,n,14,32,86,1,w,0
11/17/99,uta stansburiana,side-blotched lizard,m,nort,c,3,utst,m,n,8,52,130,5,w,1
11/17/99,uta stansburiana,side-blotched lizard,m,nort,c,11,utst,m,n,9,50,141,5,w,0
11/17/99,uta stansburiana,side-blotched lizard,m,nort,c,13,utst,f,n,10,48,125,4,w,0
11/17/99,uta stansburiana,side-blotched lizard,m,rabb,a,1,utst,f,n,11,43,113,4,w,1
11/17/99,uta stansburiana,side-blotched lizard,m,rabb,a,6,utst,f,n,12,45,105,3,b,0
11/17/99,uta stansburiana,side-blotched lizard,t,east,b,3,utst,f,n,2,33,79,1,w,0
11/17/99,uta stansburiana,side-blotched lizard,t,east,b,5,utst,f,n,7,45,74,3,b,0
11/17/99,uta stansburiana,side-blotched lizard,t,east,b,7,utst,f,n,1,42,117,4,w,0
11/17/99,uta stansburiana,side-blotched lizard,t,east,b,11,utst,f,n,3,45,118,4,w,0
11/17/99,uta stansburiana,side-blotched lizard,t,east,b,12,utst,f,n,5,46,122,4,w,0
11/17/99,uta stansburiana,side-blotched lizard,t,east,b,12,utst,m,n,6,52,144,6,w,0
11/17/99,uta stansburiana,side-blotched lizard,t,east,b,13,utst,m,n,4,50,137,5,w,0
3/13/00,uta stansburiana,side-blotched lizard,c,sand,b,12,utst,f,n,7,41,109,2,b,0
3/13/00,cnemidophorus inornatus,little striped,g,basn,b,14,cnin,f,n,4,42,126,1,w,0
3/13/00,cnemidophorus inornatus,little striped,g,ibpe,c,5,cnin,f,n,2,42,132,1,w,0
3/13/00,cnemidophorus inornatus,little striped,g,ibpe,c,13,cnin,f,n,3,47,157,1,w,0
3/13/00,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,m,n,6,52,122,4,b,0
3/13/00,uta stansburiana,side-blotched lizard,m,nort,c,9,utst,m,n,3,50,135,4,w,0
3/13/00,uta stansburiana,side-blotched lizard,m,rabb,a,8,utst,m,n,4,50,93,4,b,0
3/13/00,uta stansburiana,side-blotched lizard,m,well,b,8,utst,f,n,5,45,98,3,b,0
3/13/00,uta stansburiana,side-blotched lizard,t,east,b,1,utst,f,n,1,49,110,4,b,0
3/13/00,uta stansburiana,side-blotched lizard,t,east,b,10,utst,m,n,2,48,136,4,w,0
3/13/00,cnemidophorus inornatus,little striped,t,west,a,1,cnin,f,n,1,39,116,1,w,0
3/20/00,uta stansburiana,side-blotched lizard,c,sand,b,5,utst,m,n,13,53,103,4,b,0
3/20/00,cnemidophorus inornatus,little striped,g,basn,b,8,cnin,f,n,10,40,143,1,w,0
3/20/00,uta stansburiana,side-blotched lizard,g,ibpe,c,2,utst,m,n,12,47,130,3,b,0
3/20/00,cnemidophorus inornatus,little striped,g,ibpe,c,4,cnin,f,n,8,46,163,2,w,0
3/20/00,cnemidophorus inornatus,little striped,g,ibpe,c,5,cnin,f,n,5,45,150,2,w,0
3/20/00,cnemidophorus inornatus,little striped,g,ibpe,c,9,cnin,f,n,6,43,150,2,w,0
3/20/00,uta stansburiana,side-blotched lizard,g,ibpe,c,15,utst,f,n,11,44,107,3,b,0
3/20/00,uta stansburiana,side-blotched lizard,t,east,b,1,utst,f,n,10,40,115,2,w,0
3/20/00,uta stansburiana,side-blotched lizard,t,east,b,13,utst,f,n,9,46,120,3,w,0
3/20/00,uta stansburiana,side-blotched lizard,t,west,a,8,utst,f,n,8,43,106,2,w,0
6/13/00,cnemidophorus inornatus,little striped,g,basn,b,2,cnin,f,n,2,57,191,3,w,0
6/13/00,uta stansburiana,side-blotched lizard,g,basn,b,14,utst,f,n,2,49,125,2,w,0
6/13/00,uta stansburiana,side-blotched lizard,t,east,b,12,utst,f,n,1,44,111,1,w,0
6/13/00,cnemidophorus inornatus,little striped,t,west,a,13,cnin,f,n,1,47,108,1,w,0
6/16/00,uta stansburiana,side-blotched lizard,g,basn,b,1,utst,f,n,3,59,72,7,b,0
6/16/00,cnemidophorus inornatus,little striped,g,basn,b,6,cnin,f,n,3,59,180,2,w,1
6/16/00,cnemidophorus tigrisatus,western whiptail,t,east,b,12,cnti,f,n,2,87,308,20,w,0
6/20/00,cnemidophorus tessalatus,colorado checkered,m,nort,c,11,cnte,f,n,2,55,187,5,w,1
6/20/00,cnemidophorus tigrisatus,western whiptail,t,east,b,12,cnti,m,n,2,85,290,19,w,0
6/20/00,uta stansburiana,side-blotched lizard,t,east,b,13,utst,f,n,4,43,141,4,w,0
6/20/00,cnemidophorus inornatus,little striped,t,west,a,13,cnin,f,n,4,51,169,4,w,0
8/11/00,cnemidophorus inornatus,little striped,m,nort,c,1,cnin,j,n,1,38,120,1,w,0
8/11/00,cnemidophorus tigrisatus,western whiptail,m,nort,c,16,cnti,j,n,1,44,148,2,w,0
8/11/00,uta stansburiana,side-blotched lizard,t,east,b,6,utst,j,n,1,33,89,1,w,0
8/15/00,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,m,n,1,53,150,3,w,0
8/15/00,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,j,n,2,31,85,1,w,0
8/18/00,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,j,n,5,38,102,2,w,0
8/18/00,cnemidophorus tigrisatus,western whiptail,m,nort,c,11,cnti,j,n,2,58,124,1,w,0
8/18/00,uta stansburiana,side-blotched lizard,m,well,b,2,utst,j,n,4,37,100,2,w,0
8/18/00,uta stansburiana,side-blotched lizard,t,east,b,7,utst,j,n,3,35,95,2,w,0
11/21/00,uta stansburiana,side-blotched lizard,g,ibpe,c,7,utst,m,n,6,46,128,3,w,0
11/21/00,uta stansburiana,side-blotched lizard,m,rabb,a,1,utst,m,n,1,44,117,2,b,0
11/21/00,uta stansburiana,side-blotched lizard,m,well,b,3,utst,f,n,2,41,110,2,w,0
11/21/00,uta stansburiana,side-blotched lizard,m,well,b,3,utst,f,n,3,37,101,1,w,0
11/21/00,uta stansburiana,side-blotched lizard,m,well,b,7,utst,j,n,4,37,106,2,w,0
11/21/00,uta stansburiana,side-blotched lizard,m,well,b,7,utst,j,n,5,40,108,2,w,0
11/28/00,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,f,n,14,38,103,1,w,0
11/28/00,uta stansburiana,side-blotched lizard,m,rabb,a,1,utst,f,n,10,41,105,2,w,0
11/28/00,uta stansburiana,side-blotched lizard,m,rabb,a,9,utst,f,n,11,36,100,1,w,0
11/28/00,uta stansburiana,side-blotched lizard,m,well,b,6,utst,j,n,12,26,68,1,w,0
11/28/00,uta stansburiana,side-blotched lizard,m,well,b,7,utst,f,n,13,40,106,1,w,0
